0.00107, -0.06250, 0.00000, 0.90625 
0.00239, -0.04688, -0.04688, 0.92188 
0.00400, -0.03906, -0.03125, 0.92969 
0.00646, -0.04688, -0.03125, 0.92969 
0.00881, -0.03906, -0.06250, 0.92969 
0.01060, -0.04688, -0.03125, 0.92188 
0.01184, -0.03906, -0.03125, 0.92188 
0.01267, -0.03906, -0.05469, 0.92969 
0.01349, -0.06250, -0.03125, 0.95312 
0.01410, -0.04688, -0.04688, 0.94531 
0.01469, -0.04688, -0.04688, 0.93750 
0.01535, -0.06250, -0.03906, 0.92188 
0.01595, -0.03906, -0.05469, 0.92969 
0.01654, -0.06250, -0.03906, 0.93750 
0.01714, -0.03125, -0.05469, 0.94531 
0.01774, -0.03125, -0.04688, 0.91406 
0.01833, -0.05469, -0.05469, 0.92969 
0.01894, -0.04688, -0.04688, 0.92188 
0.01954, -0.05469, -0.02344, 0.92969 
0.02013, -0.03906, -0.07031, 0.94531 
0.02072, -0.05469, -0.03125, 0.92188 
0.02185, -0.05469, -0.03125, 0.92969 
